poll_id,pollster_id,pollster,sponsor_ids,sponsors,sponsor_candidate_id,sponsor_candidate,sponsor_candidate_party,display_name,mode,state,start_date,end_date,internal,partisan,question_id,sample_size,population,subpopulation,population_full,tracking,created_at,updated_at,notes,url,url_article,url_topline,url_crosstab,politician_id,politician,yes,no,alternate_answers
89851,1890,SoCal Strategies,,On Point Politics,NA,NA,NA,SoCal Strategies,Online Opt-In Panel,Wisconsin,2025-03-25T00:00:00Z,2025-03-26T00:00:00Z,FALSE,NA,219343,500,rv,NA,rv,FALSE,2025-05-11 20:40:14 UTC,2025-05-11 20:40:14 UTC,NA,https://substack.com/inbox/post/159966595?r=4aupgp,https://substack.com/inbox/post/159966595?r=4aupgp,NA,https://docs.google.com/spreadsheets/d/1FGAQTa6DjSbGMaMA67jpAzxLO4Q7DuxQ1ZEzlVgOSSQ/edit?gid=0#gid=0,11,Donald Trump,42,45,13
89854,326,MRG (Marketing Resource Group),,NA,NA,NA,NA,Marketing Resource Group (MRG),Live Phone,Michigan,2025-03-24T00:00:00Z,2025-03-28T00:00:00Z,FALSE,NA,219346,602,lv,NA,lv,FALSE,2025-05-11 20:40:16 UTC,2025-05-11 20:40:16 UTC,NA,https://www.mrgmi.com/post/spring-2025-michigan-voter-outlook-improves,https://www.mrgmi.com/post/spring-2025-michigan-voter-outlook-improves,https://cdn.prod.website-files.com/6675ca0a8e53d07047f0ad87/67ec167d3ece60ffd806c6b6_2025%20Spring%20SOTS%20Release%20FINAL%20PDF.pdf,NA,11,Donald Trump,42.4,50.8,6.8
89942,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Connecticut,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219500,NA,rv,NA,rv,TRUE,2025-05-21 17:18:21 UTC,2025-05-21 17:18:21 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,43,53,NA
89853,1528,AtlasIntel,,NA,NA,NA,NA,AtlasIntel,Online Ad,Wisconsin,2025-03-27T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219345,542,lv,NA,lv,FALSE,2025-05-11 20:40:15 UTC,2025-05-11 20:40:15 UTC,NA,https://cdn.atlasintel.org/6c9666e0-52be-4792-8ef7-17c07c3e8043.pdf,NA,NA,https://cdn.atlasintel.org/6c9666e0-52be-4792-8ef7-17c07c3e8043.pdf,11,Donald Trump,45.4,54.2,0.4
89930,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Pennsylvania,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219488,NA,rv,NA,rv,TRUE,2025-05-21 17:18:17 UTC,2025-05-21 17:18:17 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,50,46,NA
89931,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Iowa,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219489,NA,rv,NA,rv,TRUE,2025-05-21 17:18:17 UTC,2025-05-21 17:18:17 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,50,46,NA
89932,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,New Mexico,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219490,NA,rv,NA,rv,TRUE,2025-05-21 17:18:18 UTC,2025-05-21 17:18:18 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,49,48,NA
89933,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Michigan,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219491,NA,rv,NA,rv,TRUE,2025-05-21 17:18:18 UTC,2025-05-21 17:18:18 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,48,47,NA
89934,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Virginia,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219492,NA,rv,NA,rv,TRUE,2025-05-21 17:18:18 UTC,2025-05-21 17:18:18 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,48,49,NA
89935,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Wisconsin,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219493,NA,rv,NA,rv,TRUE,2025-05-21 17:18:19 UTC,2025-05-21 17:18:19 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,48,49,NA
89936,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Minnesota,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219494,NA,rv,NA,rv,TRUE,2025-05-21 17:18:19 UTC,2025-05-21 17:18:19 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,46,50,NA
89937,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Colorado,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219495,NA,rv,NA,rv,TRUE,2025-05-21 17:18:20 UTC,2025-05-21 17:18:20 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,45,52,NA
89938,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Illinois,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219496,NA,rv,NA,rv,TRUE,2025-05-21 17:18:20 UTC,2025-05-21 17:18:20 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,45,51,NA
89939,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,New Jersey,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219497,NA,rv,NA,rv,TRUE,2025-05-21 17:18:20 UTC,2025-05-21 17:18:20 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,44,52,NA
89940,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,New York,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219498,NA,rv,NA,rv,TRUE,2025-05-21 17:18:21 UTC,2025-05-21 17:18:21 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,44,52,NA
89941,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,New Hampshire,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219499,NA,rv,NA,rv,TRUE,2025-05-21 17:18:21 UTC,2025-05-21 17:18:21 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,44,52,NA
89943,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Washington,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219501,NA,rv,NA,rv,TRUE,2025-05-21 17:18:22 UTC,2025-05-21 17:18:22 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,43,54,NA
89944,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Rhode Island,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219502,NA,rv,NA,rv,TRUE,2025-05-21 17:18:22 UTC,2025-05-21 17:18:22 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,43,54,NA
89945,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Hawaii,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219503,NA,rv,NA,rv,TRUE,2025-05-21 17:18:23 UTC,2025-05-21 17:18:23 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,43,52,NA
89946,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Delaware,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219504,NA,rv,NA,rv,TRUE,2025-05-21 17:18:23 UTC,2025-05-21 17:18:23 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,42,54,NA
89947,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Maine,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219505,NA,rv,NA,rv,TRUE,2025-05-21 17:18:23 UTC,2025-05-21 17:18:23 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,41,56,NA
89948,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,California,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219506,NA,rv,NA,rv,TRUE,2025-05-21 17:18:24 UTC,2025-05-21 17:18:24 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,41,55,NA
89949,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Oregon,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219507,NA,rv,NA,rv,TRUE,2025-05-21 17:18:24 UTC,2025-05-21 17:18:24 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,41,56,NA
89950,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Massachusetts,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219508,NA,rv,NA,rv,TRUE,2025-05-21 17:18:25 UTC,2025-05-21 17:18:25 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,38,57,NA
89951,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Maryland,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219509,NA,rv,NA,rv,TRUE,2025-05-21 17:18:25 UTC,2025-05-21 17:18:25 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,37,59,NA
89952,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Vermont,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219510,NA,rv,NA,rv,TRUE,2025-05-21 17:18:25 UTC,2025-05-21 17:18:25 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,35,63,NA
89903,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Wyoming,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219461,NA,rv,NA,rv,TRUE,2025-05-21 17:18:06 UTC,2025-05-21 17:18:06 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,73,24,NA
89904,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,West Virginia,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219462,NA,rv,NA,rv,TRUE,2025-05-21 17:18:07 UTC,2025-05-21 17:18:07 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,66,30,NA
89905,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Oklahoma,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219463,NA,rv,NA,rv,TRUE,2025-05-21 17:18:07 UTC,2025-05-21 17:18:07 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,64,33,NA
89906,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,North Dakota,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219464,NA,rv,NA,rv,TRUE,2025-05-21 17:18:07 UTC,2025-05-21 17:18:07 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,63,32,NA
89907,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Alabama,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219465,NA,rv,NA,rv,TRUE,2025-05-21 17:18:08 UTC,2025-05-21 17:18:08 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,63,33,NA
89908,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Tennessee,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219466,NA,rv,NA,rv,TRUE,2025-05-21 17:18:08 UTC,2025-05-21 17:18:08 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,62,34,NA
89909,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Idaho,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219467,NA,rv,NA,rv,TRUE,2025-05-21 17:18:09 UTC,2025-05-21 17:18:09 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,62,37,NA
89910,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Arkansas,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219468,NA,rv,NA,rv,TRUE,2025-05-21 17:18:09 UTC,2025-05-21 17:18:09 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,61,36,NA
89911,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Kentucky,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219469,NA,rv,NA,rv,TRUE,2025-05-21 17:18:09 UTC,2025-05-21 17:18:09 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,60,36,NA
89912,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Montana,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219470,NA,rv,NA,rv,TRUE,2025-05-21 17:18:10 UTC,2025-05-21 17:18:10 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,58,38,NA
89913,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Louisiana,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219471,NA,rv,NA,rv,TRUE,2025-05-21 17:18:10 UTC,2025-05-21 17:18:10 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,58,36,NA
89914,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Mississippi,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219472,NA,rv,NA,rv,TRUE,2025-05-21 17:18:11 UTC,2025-05-21 17:18:11 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,58,37,NA
89915,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,South Carolina,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219473,NA,rv,NA,rv,TRUE,2025-05-21 17:18:11 UTC,2025-05-21 17:18:11 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,56,39,NA
89916,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Nebraska,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219474,NA,rv,NA,rv,TRUE,2025-05-21 17:18:12 UTC,2025-05-21 17:18:12 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,56,42,NA
89917,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Utah,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219475,NA,rv,NA,rv,TRUE,2025-05-21 17:18:12 UTC,2025-05-21 17:18:12 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,56,39,NA
89918,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Missouri,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219476,NA,rv,NA,rv,TRUE,2025-05-21 17:18:12 UTC,2025-05-21 17:18:12 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,56,40,NA
89919,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Indiana,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219477,NA,rv,NA,rv,TRUE,2025-05-21 17:18:13 UTC,2025-05-21 17:18:13 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,56,40,NA
89920,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,South Dakota,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219478,NA,rv,NA,rv,TRUE,2025-05-21 17:18:13 UTC,2025-05-21 17:18:13 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,55,40,NA
89921,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Kansas,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219479,NA,rv,NA,rv,TRUE,2025-05-21 17:18:13 UTC,2025-05-21 17:18:13 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,54,42,NA
89922,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Texas,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219480,NA,rv,NA,rv,TRUE,2025-05-21 17:18:14 UTC,2025-05-21 17:18:14 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,54,42,NA
89923,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Florida,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219481,NA,rv,NA,rv,TRUE,2025-05-21 17:18:14 UTC,2025-05-21 17:18:14 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,54,42,NA
89924,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Ohio,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219482,NA,rv,NA,rv,TRUE,2025-05-21 17:18:15 UTC,2025-05-21 17:18:15 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,54,43,NA
89925,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Nevada,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219483,NA,rv,NA,rv,TRUE,2025-05-21 17:18:15 UTC,2025-05-21 17:18:15 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,53,44,NA
89926,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,North Carolina,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219484,NA,rv,NA,rv,TRUE,2025-05-21 17:18:15 UTC,2025-05-21 17:18:15 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,52,44,NA
89927,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Georgia,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219485,NA,rv,NA,rv,TRUE,2025-05-21 17:18:16 UTC,2025-05-21 17:18:16 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,52,44,NA
89928,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Alaska,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219486,NA,rv,NA,rv,TRUE,2025-05-21 17:18:16 UTC,2025-05-21 17:18:16 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,52,43,NA
89929,1189,Morning Consult,,NA,NA,NA,NA,Morning Consult,Online Opt-In Panel,Arizona,2025-01-20T00:00:00Z,2025-03-31T00:00:00Z,FALSE,NA,219487,NA,rv,NA,rv,TRUE,2025-05-21 17:18:16 UTC,2025-05-21 17:18:16 UTC,NA,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,https://pro.morningconsult.com/trackers/donald-trump-approval-rating-by-state,NA,NA,11,Donald Trump,51,46,NA
89856,383,PPP,,Senate Majority PAC (super PAC),NA,NA,NA,Public Policy Polling,IVR/Text,Alaska,2025-03-31T00:00:00Z,2025-04-01T00:00:00Z,FALSE,DEM,219348,552,v,NA,v,FALSE,2025-05-11 20:40:31 UTC,2025-05-11 20:40:31 UTC,NA,https://www.publicpolicypolling.com/polls/changing-landscape-could-put-alaska-on-the-map/,https://www.publicpolicypolling.com/polls/changing-landscape-could-put-alaska-on-the-map/,NA,https://www.publicpolicypolling.com/wp-content/uploads/2025/04/AlaskaResultsApril2025.pdf,11,Donald Trump,51,47,2
89795,1365,Change Research,,Carolina Forward,NA,NA,NA,Change Research,Text-to-Web/Online Ad,North Carolina,2025-03-31T00:00:00Z,2025-04-04T00:00:00Z,FALSE,DEM,219351,867,lv,NA,lv,FALSE,2025-05-11 20:40:36 UTC,2025-05-11 20:40:36 UTC,NA,https://carolinaforward.org/blog/april-2025-poll/,https://carolinaforward.org/blog/april-2025-poll/,https://docs.google.com/document/d/14fuGXmX_lQBDjLxYEmZEG1iNoVsHm_Ds/edit?tab=t.0,https://docs.google.com/spreadsheets/d/1gFYtSmUqmKLBTCDJTOKI7smi0kPwdNsco3Td2hJE3L0/edit?gid=0#gid=0,11,Donald Trump,51,49,1
89859,1327,Meredith College,,NA,NA,NA,NA,"Meredith College Department of History, Political Science and International Studies",Online Opt-In Panel,North Carolina,2025-04-02T00:00:00Z,2025-04-08T00:00:00Z,FALSE,NA,219352,759,rv,NA,rv,FALSE,2025-05-11 20:40:36 UTC,2025-05-11 20:40:36 UTC,NA,https://www.meredith.edu/news/meredith-poll-gauges-voter-satisfaction-economic-perceptions-opinions-on-presidential-and-legislative-actions/,https://www.meredith.edu/news/meredith-poll-gauges-voter-satisfaction-economic-perceptions-opinions-on-presidential-and-legislative-actions/,https://www.meredith.edu/wp-content/uploads/2025/04/Meredith-College-Poll-Report-April-2025-FINAL.pdf,NA,11,Donald Trump,41,56,4
89862,1416,HarrisX,,Deseret News,NA,NA,NA,HarrisX,Online Opt-In Panel,Utah,2025-04-09T00:00:00Z,2025-04-12T00:00:00Z,FALSE,NA,219356,800,rv,NA,rv,FALSE,2025-05-11 21:03:10 UTC,2025-05-11 21:03:10 UTC,NA,https://www.harrisx.com/trumptracker,https://www.harrisx.com/trumptracker,NA,NA,11,Donald Trump,54,41,NA
